"DELTA-T LOGGER"
"PAR_1min"
"02/09 09:20:00"
"02/09 13:13:48"
"TIMED"
"02/09 11:14:02   ", 1," ",    14.800
"02/09 11:15:02   ", 1," ",    14.416
"02/09 11:16:02   ", 1," ",    14.920
"02/09 11:17:02   ", 1," ",    15.336
"02/09 11:18:02   ", 1," ",    15.656
"02/09 11:19:02   ", 1," ",    15.808
"02/09 11:20:02   ", 1," ",    16.224
"02/09 11:21:02   ", 1," ",    16.824
"02/09 11:22:02   ", 1," ",    17.424
"02/09 11:23:02   ", 1," ",    17.336
"02/09 11:24:02   ", 1," ",     7.008
"02/09 11:25:02   ", 1," ",     8.304
"02/09 11:26:02   ", 1," ",    13.056
"02/09 11:27:02   ", 1," ",     7.760
"02/09 11:28:02   ", 1," ",     4.584
"02/09 11:29:02   ", 1," ",     4.120
"02/09 11:30:02   ", 1," ",     4.656
"02/09 11:31:02   ", 1," ",     9.584
"02/09 11:32:02   ", 1," ",    17.104
"02/09 11:33:02   ", 1," ",    17.592
"02/09 11:34:02   ", 1," ",    18.000
"02/09 11:35:02   ", 1," ",    18.488
"02/09 11:36:02   ", 1," ",    18.272
"02/09 11:37:02   ", 1," ",    17.960
"02/09 11:38:02   ", 1," ",     8.152
"02/09 11:39:02   ", 1," ",     4.592
"02/09 11:40:02   ", 1," ",     4.328
"02/09 11:41:02   ", 1," ",     4.232
"02/09 11:42:02   ", 1," ",     4.112
"02/09 11:43:02   ", 1," ",     3.983
"02/09 11:44:02   ", 1," ",     3.896
"02/09 11:45:02   ", 1," ",     3.837
"02/09 11:46:02   ", 1," ",     3.802
"02/09 11:47:02   ", 1," ",     3.802
"02/09 11:48:02   ", 1," ",     3.936
"02/09 11:49:02   ", 1," ",     4.200
"02/09 11:50:02   ", 1," ",     4.592
"02/09 11:51:02   ", 1," ",     5.312
"02/09 11:52:02   ", 1," ",     6.080
"02/09 11:53:02   ", 1," ",     8.760
"02/09 11:54:02   ", 1," ",    19.400
"02/09 11:55:02   ", 1," ",    15.168
"02/09 11:56:02   ", 1," ",    13.496
"02/09 11:57:02   ", 1," ",    13.184
"02/09 11:58:02   ", 1," ",    17.400
"02/09 11:59:02   ", 1," ",    10.744
"02/09 12:00:02   ", 1," ",    13.880
"02/09 12:01:02   ", 1," ",     9.896
"02/09 12:02:02   ", 1," ",     7.088
"02/09 12:03:02   ", 1," ",     4.904
"02/09 12:04:02   ", 1," ",     4.952
"02/09 12:05:02   ", 1," ",     5.048
"02/09 12:06:02   ", 1," ",     5.264
"02/09 12:07:02   ", 1," ",     5.536
"02/09 12:08:02   ", 1," ",     5.768
"02/09 12:09:02   ", 1," ",     5.904
"02/09 12:10:02   ", 1," ",     5.896
"02/09 12:11:02   ", 1," ",     5.936
"02/09 12:12:02   ", 1," ",     6.024
"02/09 12:13:02   ", 1," ",     6.168
"02/09 12:14:02   ", 1," ",     6.312
"02/09 12:15:02   ", 1," ",     6.400
"02/09 12:16:02   ", 1," ",     6.448
"02/09 12:17:02   ", 1," ",     6.464
"02/09 12:18:02   ", 1," ",     6.688
"02/09 12:19:02   ", 1," ",     6.968
"02/09 12:20:02   ", 1," ",     7.608
"02/09 12:21:02   ", 1," ",     6.688
"02/09 12:22:02   ", 1," ",     6.360
"02/09 12:23:02   ", 1," ",     6.272
"02/09 12:24:02   ", 1," ",     6.408
"02/09 12:25:02   ", 1," ",     7.040
"02/09 12:26:02   ", 1," ",     8.200
"02/09 12:27:02   ", 1," ",    11.288
"02/09 12:28:02   ", 1," ",    19.968
"02/09 12:29:02   ", 1," ",    19.376
"02/09 12:30:02   ", 1," ",    19.464
"02/09 12:31:02   ", 1," ",    19.456
"02/09 12:32:02   ", 1," ",    12.672
"02/09 12:33:02   ", 1," ",    13.568
"02/09 12:34:02   ", 1," ",     8.680
"02/09 12:35:02   ", 1," ",     6.352
"02/09 12:36:02   ", 1," ",     6.016
"02/09 12:37:02   ", 1," ",    19.072
"02/09 12:38:02   ", 1," ",    13.904
"02/09 12:39:02   ", 1," ",     9.432
"02/09 12:40:02   ", 1," ",     9.464
"02/09 12:41:02   ", 1," ",     9.664
"02/09 12:42:02   ", 1," ",    10.464
"02/09 12:43:02   ", 1," ",     9.456
"02/09 12:44:02   ", 1," ",     9.288
"02/09 12:45:02   ", 1," ",     6.824
"02/09 12:46:02   ", 1," ",     6.184
"02/09 12:47:02   ", 1," ",     5.512
"02/09 12:48:02   ", 1," ",     4.864
"02/09 12:49:02   ", 1," ",     4.432
"02/09 12:50:02   ", 1," ",     4.232
"02/09 12:51:02   ", 1," ",     4.079
"02/09 12:52:02   ", 1," ",     3.943
"02/09 12:53:02   ", 1," ",     3.951
"02/09 12:54:02   ", 1," ",     4.096
"02/09 12:55:02   ", 1," ",     4.328
"02/09 12:56:02   ", 1," ",     4.584
"02/09 12:57:02   ", 1," ",     4.912
"02/09 12:58:02   ", 1," ",     9.616
"02/09 12:59:02   ", 1," ",    18.880
"02/09 13:00:02   ", 1," ",    19.344
"02/09 13:01:02   ", 1," ",    19.752
"02/09 13:02:02   ", 1," ",    20.096
"02/09 13:03:02   ", 1," ",    11.408
"02/09 13:04:02   ", 1," ",    14.680
"02/09 13:05:02   ", 1," ",    11.896
"02/09 13:06:02   ", 1," ",    18.256
"02/09 13:07:02   ", 1," ",    18.664
"02/09 13:08:02   ", 1," ",     7.152
"02/09 13:09:02   ", 1," ",     5.056
"02/09 13:10:02   ", 1," ",     4.800
"02/09 13:11:02   ", 1," ",     6.696
"02/09 13:12:02   ", 1," ",     6.880
