date,par
2015-08-07 09:31:30,-0.18000000715255737
2015-08-07 09:31:35,-0.18000000715255737
2015-08-07 09:31:40,-0.18000000715255737
2015-08-07 09:31:45,-0.18000000715255737
2015-08-07 09:31:50,-0.18000000715255737
2015-08-07 09:31:55,-0.18000000715255737
2015-08-07 09:32:00,-0.18000000715255737
2015-08-07 09:32:05,-0.18000000715255737
2015-08-07 09:32:10,-0.18000000715255737
2015-08-07 09:32:15,-0.18000000715255737
2015-08-07 09:32:20,-0.18000000715255737
2015-08-07 09:32:25,-0.18000000715255737
2015-08-07 09:32:30,-0.18000000715255737
2015-08-07 09:32:35,-0.18000000715255737
2015-08-07 09:32:40,-0.18000000715255737
2015-08-07 09:32:45,-0.18000000715255737
2015-08-07 09:32:50,-0.18000000715255737
2015-08-07 09:32:55,-0.18000000715255737
2015-08-07 09:33:00,-0.18000000715255737
2015-08-07 09:33:05,-0.18000000715255737
2015-08-07 09:33:10,-0.18000000715255737
2015-08-07 09:33:15,-0.18000000715255737
2015-08-07 09:33:20,-0.18000000715255737
2015-08-07 09:33:25,-0.18000000715255737
2015-08-07 09:33:30,-0.18000000715255737
2015-08-07 09:33:35,-0.18000000715255737
2015-08-07 09:33:40,-0.18000000715255737
2015-08-07 09:33:45,-0.18000000715255737
2015-08-07 09:33:50,-0.18000000715255737
2015-08-07 09:33:55,-0.18000000715255737
2015-08-07 09:34:00,-0.18000000715255737
2015-08-07 09:34:05,-0.18000000715255737
2015-08-07 09:34:10,-0.18000000715255737
2015-08-07 09:34:15,-0.18000000715255737
2015-08-07 09:34:20,-0.18000000715255737
2015-08-07 09:34:25,-0.18000000715255737
2015-08-07 09:34:30,-0.18000000715255737
2015-08-07 09:34:35,-0.18000000715255737
2015-08-07 09:34:40,-0.18000000715255737
2015-08-07 09:34:45,-0.18000000715255737
2015-08-07 09:34:50,-0.18000000715255737
2015-08-07 09:34:55,-0.18000000715255737
2015-08-07 09:35:00,-0.18000000715255737
2015-08-07 09:35:05,-0.18000000715255737
2015-08-07 09:35:10,-0.18000000715255737
2015-08-07 09:35:15,-0.18000000715255737
2015-08-07 09:35:20,-0.18000000715255737
2015-08-07 09:35:25,-0.18000000715255737
2015-08-07 09:35:30,-0.18000000715255737
2015-08-07 09:35:35,-0.18000000715255737
2015-08-07 09:35:40,-0.18000000715255737
2015-08-07 09:35:45,-0.18000000715255737
2015-08-07 09:35:50,-0.18000000715255737
2015-08-07 09:35:55,-0.18000000715255737
2015-08-07 09:36:00,-0.18000000715255737
2015-08-07 09:36:05,-0.18000000715255737
2015-08-07 09:36:10,-0.18000000715255737
2015-08-07 09:36:15,-0.18000000715255737
2015-08-07 09:36:20,-0.18000000715255737
2015-08-07 09:36:25,-0.18000000715255737
2015-08-07 09:36:30,-0.28027999401092529
2015-08-07 09:36:35,-0.18000000715255737
2015-08-07 09:36:40,-0.18000000715255737
2015-08-07 09:36:45,-0.079719997942447662
2015-08-07 09:36:50,-0.28027999401092529
2015-08-07 09:36:55,-0.18000000715255737
2015-08-07 09:37:00,-0.18000000715255737
2015-08-07 09:37:05,-0.18000000715255737
2015-08-07 09:37:10,-0.18000000715255737
2015-08-07 09:37:15,-0.18000000715255737
2015-08-07 09:37:20,-0.18000000715255737
2015-08-07 09:37:25,-0.18000000715255737
2015-08-07 09:37:30,-0.18000000715255737
2015-08-07 09:37:35,-0.18000000715255737
2015-08-07 09:37:40,-0.18000000715255737
2015-08-07 09:37:45,-0.18000000715255737
2015-08-07 09:37:50,-0.18000000715255737
2015-08-07 09:37:55,-0.18000000715255737
2015-08-07 09:38:00,-0.18000000715255737
2015-08-07 09:38:05,-0.18000000715255737
2015-08-07 09:38:10,-0.18000000715255737
2015-08-07 09:38:15,-0.18000000715255737
2015-08-07 09:38:20,-0.18000000715255737
2015-08-07 09:38:25,-0.18000000715255737
2015-08-07 09:38:30,-0.18000000715255737
2015-08-07 09:38:35,-0.18000000715255737
2015-08-07 09:38:40,-0.18000000715255737
2015-08-07 09:38:45,-0.18000000715255737
2015-08-07 09:38:50,-0.18000000715255737
2015-08-07 09:38:55,-0.18000000715255737
2015-08-07 09:39:00,-0.18000000715255737
2015-08-07 09:39:05,-0.18000000715255737
2015-08-07 09:39:10,-0.18000000715255737
2015-08-07 09:39:15,-0.18000000715255737
2015-08-07 09:39:20,-0.18000000715255737
2015-08-07 09:39:25,-0.18000000715255737
2015-08-07 09:39:30,-0.18000000715255737
2015-08-07 09:39:35,24.288320541381836
2015-08-07 09:39:40,19.274320602416992
2015-08-07 09:39:45,26.995880126953125
2015-08-07 09:39:50,12.956680297851562
2015-08-07 09:39:55,89.971717834472656
2015-08-07 09:40:00,29.402599334716797
2015-08-07 09:40:05,210.80911254882812
2015-08-07 09:40:10,295.54571533203125
2015-08-07 09:40:15,518.8692626953125
2015-08-07 09:40:20,509.24240112304688
2015-08-07 09:40:25,350.09805297851562
2015-08-07 09:40:30,508.44015502929688
2015-08-07 09:40:35,409.5640869140625
2015-08-07 09:40:40,456.2945556640625
2015-08-07 09:40:45,453.88784790039062
2015-08-07 09:40:50,522.8804931640625
2015-08-07 09:40:55,518.8692626953125
2015-08-07 09:41:00,477.95504760742188
2015-08-07 09:41:05,564.59698486328125
2015-08-07 09:41:10,550.9588623046875
2015-08-07 09:41:15,63.698360443115234
2015-08-07 09:41:20,139.10891723632812
2015-08-07 09:41:25,517.2647705078125
2015-08-07 09:41:30,443.45870971679688
2015-08-07 09:41:35,577.43280029296875
2015-08-07 09:41:40,579.83953857421875
2015-08-07 09:41:45,584.6529541015625
2015-08-07 09:41:50,396.72824096679688
2015-08-07 09:41:55,585.4552001953125
2015-08-07 09:42:00,585.4552001953125
2015-08-07 09:42:05,586.2574462890625
2015-08-07 09:42:10,583.0484619140625
2015-08-07 09:42:15,583.0484619140625
2015-08-07 09:42:20,583.8507080078125
2015-08-07 09:42:25,583.8507080078125
2015-08-07 09:42:30,584.6529541015625
2015-08-07 09:42:35,585.4552001953125
2015-08-07 09:42:40,586.2574462890625
2015-08-07 09:42:45,587.0596923828125
2015-08-07 09:42:50,587.8619384765625
2015-08-07 09:42:55,588.6641845703125
2015-08-07 09:43:00,589.46636962890625
2015-08-07 09:43:05,590.26861572265625
2015-08-07 09:43:10,591.87310791015625
2015-08-07 09:43:15,592.67535400390625
2015-08-07 09:43:20,593.47760009765625
2015-08-07 09:43:25,594.27984619140625
2015-08-07 09:43:30,595.08209228515625
2015-08-07 09:43:35,596.68658447265625
2015-08-07 09:43:40,597.48876953125
2015-08-07 09:43:45,598.291015625
2015-08-07 09:43:50,599.8955078125
2015-08-07 09:43:55,600.69775390625
2015-08-07 09:44:00,602.30224609375
2015-08-07 09:44:05,601.5
2015-08-07 09:44:10,603.1044921875
2015-08-07 09:44:15,603.90673828125
2015-08-07 09:44:20,605.51123046875
2015-08-07 09:44:25,607.11566162109375
2015-08-07 09:44:30,607.91790771484375
2015-08-07 09:44:35,609.52239990234375
2015-08-07 09:44:40,610.32464599609375
2015-08-07 09:44:45,611.92913818359375
2015-08-07 09:44:50,613.53363037109375
2015-08-07 09:44:55,579.83953857421875
2015-08-07 09:45:00,615.9403076171875
2015-08-07 09:45:05,616.7425537109375
2015-08-07 09:45:10,618.3470458984375
2015-08-07 09:45:15,619.1492919921875
2015-08-07 09:45:20,620.7537841796875
2015-08-07 09:45:25,621.5560302734375
2015-08-07 09:45:30,624.76495361328125
2015-08-07 09:45:35,625.56719970703125
2015-08-07 09:45:40,627.17169189453125
2015-08-07 09:45:45,627.97393798828125
2015-08-07 09:45:50,628.77618408203125
2015-08-07 09:45:55,630.380615234375
2015-08-07 09:46:00,631.182861328125
2015-08-07 09:46:05,631.985107421875
2015-08-07 09:46:10,633.589599609375
2015-08-07 09:46:15,634.391845703125
2015-08-07 09:46:20,635.194091796875
2015-08-07 09:46:25,635.996337890625
2015-08-07 09:46:30,637.600830078125
2015-08-07 09:46:35,638.40301513671875
2015-08-07 09:46:40,639.20526123046875
2015-08-07 09:46:45,640.00750732421875
2015-08-07 09:46:50,640.80975341796875
2015-08-07 09:46:55,641.61199951171875
2015-08-07 09:47:00,642.41424560546875
2015-08-07 09:47:05,643.21649169921875
2015-08-07 09:47:10,644.01873779296875
2015-08-07 09:47:15,644.82098388671875
2015-08-07 09:47:20,645.62322998046875
2015-08-07 09:47:25,646.4254150390625
2015-08-07 09:47:30,647.2276611328125
2015-08-07 09:47:35,648.0299072265625
2015-08-07 09:47:40,648.8321533203125
2015-08-07 09:47:45,649.6343994140625
2015-08-07 09:47:50,650.4366455078125
2015-08-07 09:47:55,651.2388916015625
2015-08-07 09:48:00,652.0411376953125
2015-08-07 09:48:05,652.8433837890625
2015-08-07 09:48:10,653.6456298828125
2015-08-07 09:48:15,654.44781494140625
2015-08-07 09:48:20,655.25006103515625
2015-08-07 09:48:25,656.05230712890625
2015-08-07 09:48:30,656.85455322265625
2015-08-07 09:48:35,658.45904541015625
2015-08-07 09:48:40,659.26129150390625
2015-08-07 09:48:45,660.06353759765625
2015-08-07 09:48:50,661.66802978515625
2015-08-07 09:48:55,663.2724609375
2015-08-07 09:49:00,665.67919921875
2015-08-07 09:49:05,665.67919921875
2015-08-07 09:49:10,664.876953125
2015-08-07 09:49:15,665.67919921875
2015-08-07 09:49:20,666.4814453125
2015-08-07 09:49:25,667.28369140625
2015-08-07 09:49:30,668.0859375
2015-08-07 09:49:35,668.88818359375
2015-08-07 09:49:40,669.6904296875
2015-08-07 09:49:45,669.6904296875
2015-08-07 09:49:50,670.49261474609375
2015-08-07 09:49:55,671.29486083984375
2015-08-07 09:50:00,672.89935302734375
2015-08-07 09:50:05,674.50384521484375
2015-08-07 09:50:10,676.10833740234375
2015-08-07 09:50:15,676.10833740234375
2015-08-07 09:50:20,676.91058349609375
2015-08-07 09:50:25,676.91058349609375
2015-08-07 09:50:30,678.5150146484375
2015-08-07 09:50:35,676.91058349609375
2015-08-07 09:50:40,676.10833740234375
2015-08-07 09:50:45,677.71282958984375
2015-08-07 09:50:50,679.3172607421875
2015-08-07 09:50:55,684.9329833984375
2015-08-07 09:51:00,693.75762939453125
2015-08-07 09:51:05,703.38446044921875
2015-08-07 09:51:10,703.38446044921875
2015-08-07 09:51:15,688.14190673828125
2015-08-07 09:51:20,676.10833740234375
2015-08-07 09:51:25,672.89935302734375
2015-08-07 09:51:30,670.49261474609375
2015-08-07 09:51:35,668.0859375
2015-08-07 09:51:40,664.876953125
2015-08-07 09:51:45,662.47021484375
2015-08-07 09:51:50,660.86578369140625
2015-08-07 09:51:55,658.45904541015625
2015-08-07 09:52:00,656.85455322265625
2015-08-07 09:52:05,655.25006103515625
2015-08-07 09:52:10,653.6456298828125
2015-08-07 09:52:15,652.0411376953125
2015-08-07 09:52:20,650.4366455078125
2015-08-07 09:52:25,648.8321533203125
2015-08-07 09:52:30,648.0299072265625
2015-08-07 09:52:35,646.4254150390625
2015-08-07 09:52:40,644.82098388671875
2015-08-07 09:52:45,644.01873779296875
2015-08-07 09:52:50,642.41424560546875
2015-08-07 09:52:55,641.61199951171875
2015-08-07 09:53:00,640.80975341796875
2015-08-07 09:53:05,640.00750732421875
2015-08-07 09:53:10,639.20526123046875
2015-08-07 09:53:15,637.600830078125
2015-08-07 09:53:20,636.798583984375
2015-08-07 09:53:25,636.798583984375
2015-08-07 09:53:30,636.798583984375
2015-08-07 09:53:35,635.996337890625
2015-08-07 09:53:40,635.996337890625
2015-08-07 09:53:45,635.996337890625
2015-08-07 09:53:50,636.798583984375
2015-08-07 09:53:55,635.996337890625
2015-08-07 09:54:00,636.798583984375
2015-08-07 09:54:05,636.798583984375
2015-08-07 09:54:10,636.798583984375
2015-08-07 09:54:15,637.600830078125
2015-08-07 09:54:20,637.600830078125
2015-08-07 09:54:25,638.40301513671875
2015-08-07 09:54:30,639.20526123046875
2015-08-07 09:54:35,640.00750732421875
2015-08-07 09:54:40,640.80975341796875
2015-08-07 09:54:45,640.80975341796875
2015-08-07 09:54:50,641.61199951171875
2015-08-07 09:54:55,643.21649169921875
2015-08-07 09:55:00,644.01873779296875
2015-08-07 09:55:05,644.82098388671875
2015-08-07 09:55:10,644.82098388671875
2015-08-07 09:55:15,645.62322998046875
2015-08-07 09:55:20,646.4254150390625
2015-08-07 09:55:25,647.2276611328125
2015-08-07 09:55:30,648.0299072265625
2015-08-07 09:55:35,648.8321533203125
2015-08-07 09:55:40,649.6343994140625
2015-08-07 09:55:45,650.4366455078125
2015-08-07 09:55:50,651.2388916015625
2015-08-07 09:55:55,652.0411376953125
2015-08-07 09:56:00,652.8433837890625
2015-08-07 09:56:05,653.6456298828125
2015-08-07 09:56:10,654.44781494140625
2015-08-07 09:56:15,655.25006103515625
2015-08-07 09:56:20,656.05230712890625
2015-08-07 09:56:25,656.85455322265625
2015-08-07 09:56:30,657.65679931640625
2015-08-07 09:56:35,660.06353759765625
2015-08-07 09:56:40,660.86578369140625
2015-08-07 09:56:45,660.86578369140625
2015-08-07 09:56:50,661.66802978515625
2015-08-07 09:56:55,661.66802978515625
2015-08-07 09:57:00,662.47021484375
2015-08-07 09:57:05,662.47021484375
2015-08-07 09:57:10,663.2724609375
2015-08-07 09:57:15,667.28369140625
2015-08-07 09:57:20,667.28369140625
2015-08-07 09:57:25,666.4814453125
2015-08-07 09:57:30,659.26129150390625
2015-08-07 09:57:35,550.9588623046875
2015-08-07 09:57:40,509.24240112304688
2015-08-07 09:57:45,462.71249389648438
2015-08-07 09:57:50,271.879638671875
2015-08-07 09:57:55,671.29486083984375
2015-08-07 09:58:00,670.49261474609375
2015-08-07 09:58:05,670.49261474609375
2015-08-07 09:58:10,669.6904296875
2015-08-07 09:58:15,669.6904296875
2015-08-07 09:58:20,669.6904296875
2015-08-07 09:58:25,669.6904296875
2015-08-07 09:58:30,669.6904296875
2015-08-07 09:58:35,670.49261474609375
2015-08-07 09:58:40,670.49261474609375
2015-08-07 09:58:45,670.49261474609375
2015-08-07 09:58:50,670.49261474609375
2015-08-07 09:58:55,670.49261474609375
2015-08-07 09:59:00,670.49261474609375
2015-08-07 09:59:05,671.29486083984375
2015-08-07 09:59:10,671.29486083984375
2015-08-07 09:59:15,671.29486083984375
2015-08-07 09:59:20,672.09710693359375
2015-08-07 09:59:25,672.09710693359375
2015-08-07 09:59:30,672.89935302734375
2015-08-07 09:59:35,672.89935302734375
2015-08-07 09:59:40,673.70159912109375
2015-08-07 09:59:45,674.50384521484375
2015-08-07 09:59:50,674.50384521484375
2015-08-07 09:59:55,675.30609130859375
2015-08-07 10:00:00,676.10833740234375
2015-08-07 10:00:05,676.91058349609375
2015-08-07 10:00:10,677.71282958984375
2015-08-07 10:00:15,678.5150146484375
2015-08-07 10:00:20,679.3172607421875
2015-08-07 10:00:25,680.1195068359375
2015-08-07 10:00:30,681.7239990234375
2015-08-07 10:00:35,682.5262451171875
2015-08-07 10:00:40,683.3284912109375
2015-08-07 10:00:45,684.9329833984375
2015-08-07 10:00:50,685.7352294921875
2015-08-07 10:00:55,687.33966064453125
2015-08-07 10:01:00,688.14190673828125
2015-08-07 10:01:05,689.74639892578125
2015-08-07 10:01:10,691.35089111328125
2015-08-07 10:01:15,692.15313720703125
2015-08-07 10:01:20,693.75762939453125
2015-08-07 10:01:25,695.362060546875
2015-08-07 10:01:30,697.768798828125
2015-08-07 10:01:35,699.373291015625
2015-08-07 10:01:40,701.780029296875
2015-08-07 10:01:45,702.58221435546875
2015-08-07 10:01:50,703.38446044921875
2015-08-07 10:01:55,704.98895263671875
2015-08-07 10:02:00,705.79119873046875
2015-08-07 10:02:05,706.59344482421875
2015-08-07 10:02:10,708.19793701171875
2015-08-07 10:02:15,709.00018310546875
2015-08-07 10:02:20,710.6046142578125
2015-08-07 10:02:25,711.4068603515625
2015-08-07 10:02:30,712.2091064453125
2015-08-07 10:02:35,713.0113525390625
2015-08-07 10:02:40,713.8135986328125
2015-08-07 10:02:45,714.6158447265625
2015-08-07 10:02:50,715.4180908203125
2015-08-07 10:02:55,715.4180908203125
2015-08-07 10:03:00,716.2203369140625
2015-08-07 10:03:05,716.2203369140625
2015-08-07 10:03:10,716.2203369140625
2015-08-07 10:03:15,717.0225830078125
2015-08-07 10:03:20,717.0225830078125
2015-08-07 10:03:25,717.0225830078125
2015-08-07 10:03:30,717.0225830078125
2015-08-07 10:03:35,716.2203369140625
2015-08-07 10:03:40,716.2203369140625
2015-08-07 10:03:45,716.2203369140625
2015-08-07 10:03:50,715.4180908203125
2015-08-07 10:03:55,714.6158447265625
2015-08-07 10:04:00,713.8135986328125
2015-08-07 10:04:05,713.8135986328125
2015-08-07 10:04:10,713.0113525390625
2015-08-07 10:04:15,711.4068603515625
2015-08-07 10:04:20,710.6046142578125
2015-08-07 10:04:25,709.80242919921875
2015-08-07 10:04:30,709.00018310546875
2015-08-07 10:04:35,708.19793701171875
2015-08-07 10:04:40,706.59344482421875
2015-08-07 10:04:45,442.656494140625
2015-08-07 10:04:50,613.53363037109375
2015-08-07 10:04:55,702.58221435546875
2015-08-07 10:05:00,700.977783203125
2015-08-07 10:05:05,700.175537109375
2015-08-07 10:05:10,698.571044921875
2015-08-07 10:05:15,696.966552734375
2015-08-07 10:05:20,696.164306640625
2015-08-07 10:05:25,694.559814453125
2015-08-07 10:05:30,692.95538330078125
2015-08-07 10:05:35,691.35089111328125
2015-08-07 10:05:40,690.54864501953125
2015-08-07 10:05:45,688.94415283203125
2015-08-07 10:05:50,687.33966064453125
2015-08-07 10:05:55,686.53741455078125
2015-08-07 10:06:00,684.9329833984375
2015-08-07 10:06:05,684.1307373046875
2015-08-07 10:06:10,682.5262451171875
2015-08-07 10:06:15,681.7239990234375
2015-08-07 10:06:20,680.1195068359375
2015-08-07 10:06:25,679.3172607421875
2015-08-07 10:06:30,678.5150146484375
2015-08-07 10:06:35,677.71282958984375
2015-08-07 10:06:40,676.91058349609375
2015-08-07 10:06:45,676.10833740234375
2015-08-07 10:06:50,675.30609130859375
2015-08-07 10:06:55,674.50384521484375
2015-08-07 10:07:00,673.70159912109375
2015-08-07 10:07:05,673.70159912109375
2015-08-07 10:07:10,672.89935302734375
2015-08-07 10:07:15,672.89935302734375
2015-08-07 10:07:20,672.09710693359375
2015-08-07 10:07:25,672.09710693359375
2015-08-07 10:07:30,672.09710693359375
2015-08-07 10:07:35,672.09710693359375
2015-08-07 10:07:40,672.09710693359375
2015-08-07 10:07:45,671.29486083984375
2015-08-07 10:07:50,671.29486083984375
2015-08-07 10:07:55,671.29486083984375
2015-08-07 10:08:00,671.29486083984375
2015-08-07 10:08:05,671.29486083984375
2015-08-07 10:08:10,672.09710693359375
2015-08-07 10:08:15,672.09710693359375
2015-08-07 10:08:20,672.09710693359375
2015-08-07 10:08:25,672.89935302734375
2015-08-07 10:08:30,672.89935302734375
2015-08-07 10:08:35,672.89935302734375
2015-08-07 10:08:40,673.70159912109375
2015-08-07 10:08:45,674.50384521484375
2015-08-07 10:08:50,675.30609130859375
2015-08-07 10:08:55,675.30609130859375
2015-08-07 10:09:00,676.10833740234375
2015-08-07 10:09:05,676.91058349609375
2015-08-07 10:09:10,677.71282958984375
2015-08-07 10:09:15,678.5150146484375
2015-08-07 10:09:20,680.1195068359375
2015-08-07 10:09:25,680.9217529296875
2015-08-07 10:09:30,681.7239990234375
2015-08-07 10:09:35,683.3284912109375
2015-08-07 10:09:40,684.1307373046875
2015-08-07 10:09:45,685.7352294921875
2015-08-07 10:09:50,686.53741455078125
2015-08-07 10:09:55,688.14190673828125
2015-08-07 10:10:00,688.94415283203125
2015-08-07 10:10:05,690.54864501953125
2015-08-07 10:10:10,691.35089111328125
2015-08-07 10:10:15,692.95538330078125
2015-08-07 10:10:20,694.559814453125
2015-08-07 10:10:25,696.164306640625
2015-08-07 10:10:30,697.768798828125
2015-08-07 10:10:35,699.373291015625
2015-08-07 10:10:40,700.977783203125
2015-08-07 10:10:45,702.58221435546875
2015-08-07 10:10:50,704.18670654296875
2015-08-07 10:10:55,705.79119873046875
2015-08-07 10:11:00,707.39569091796875
2015-08-07 10:11:05,709.00018310546875
2015-08-07 10:11:10,710.6046142578125
2015-08-07 10:11:15,713.0113525390625
2015-08-07 10:11:20,714.6158447265625
2015-08-07 10:11:25,716.2203369140625
2015-08-07 10:11:30,718.62701416015625
2015-08-07 10:11:35,720.23150634765625
2015-08-07 10:11:40,722.63824462890625
2015-08-07 10:11:45,724.24273681640625
2015-08-07 10:11:50,726.6494140625
2015-08-07 10:11:55,729.05615234375
2015-08-07 10:12:00,731.462890625
2015-08-07 10:12:05,733.0673828125
2015-08-07 10:12:10,735.47406005859375
2015-08-07 10:12:15,737.88079833984375
2015-08-07 10:12:20,740.28753662109375
2015-08-07 10:12:25,743.4964599609375
2015-08-07 10:12:30,745.9031982421875
2015-08-07 10:12:35,748.3099365234375
2015-08-07 10:12:40,750.71661376953125
2015-08-07 10:12:45,753.12335205078125
2015-08-07 10:12:50,756.33233642578125
2015-08-07 10:12:55,758.739013671875
2015-08-07 10:13:00,761.947998046875
2015-08-07 10:13:05,765.156982421875
2015-08-07 10:13:10,768.36590576171875
2015-08-07 10:13:15,772.37713623046875
2015-08-07 10:13:20,776.3883056640625
2015-08-07 10:13:25,778.7950439453125
2015-08-07 10:13:30,778.7950439453125
2015-08-07 10:13:35,779.5972900390625
2015-08-07 10:13:40,782.0040283203125
2015-08-07 10:13:45,783.60845947265625
2015-08-07 10:13:50,786.01519775390625
